LeadID,CreatedAt,UpdatedAt,FirstContactAt,ConvertedAt,Phone,Country,Region,City,PreferredLanguage,CourseID,CourseNameRaw,ManagerID,LeadStatus,LeadStage,LeadTemperature,LeadScore,Source,Medium,Campaign,Content,Term,LandingPage,DeviceType,ReferrerDomain,FirstTouchSource,LastTouchSource,ExpectedCoursePrice,ExpectedCurrency,DiscountRequested,IsDuplicateCandidate,FullName_en,ManagerNameRaw_en,Email_en
LEAD0048300,2025-07-12 08:18:43,2025-08-12 02:40:55,2025-07-12 09:40:55,,+380276822658,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0005,Front-End,MGR0004,LOST,Закрыто и не реализовано (нет нужного курса),HOT,69,organic,organic,,nan,nan,/ua/frontend,DESKTOP,google.com,organic,organic,30790.0,UAH,True,True,Jarema Shablіj,Vasyl F.,jarema.shablіj6661@icloud.com
LEAD0048301,2025-07-12 08:34:12,2025-09-12 02:34:12,,,notset,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0010,Python,MGR0003,IN PROGRESS,Принимает решение,HOT,62,email,email,Search - Brand - Ukraine,ad_7,nan,/ua/python,DESKTOP,nan,email,email,27740.0,UAH,True,True,Vladislav Cyrulik,Oksana B.,vladislav.cyrulik9568@yahoo.com
LEAD0048302,2025-07-12 09:00:17,2025-08-12 01:45:45,2025-07-12 14:45:45,,+380285278137,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0017,qa,MGR0003,LOST,Закрыто и не реализовано (неправильный номер),HOT,60,telegram,broadcast,fullstack,ad_8,nan,/ua/qa,TABLET,t.me,telegram,telegram,26690.0,UAH,True,True,Leonard Cacko,Oksana B.,leonard.cacko4693@gmail.com
LEAD0048303,2025-07-12 09:32:16,2025-10-12 02:27:32,2025-08-12 04:27:32,,+380989082169,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0005,Front-End,MGR0003,LOST,Закрыто и не реализовано (неправильный номер),WARM,53,google,cpc,pmax_bezkoshtovnij_kurs_z_data_analitiki_ua,ad_9,kw_22,/ua/frontend,TABLET,google.com,google,google,25930.0,UAH,True,True,Nan,Oksana B.,nathan.ćmiel9159@gmail.com
LEAD0048304,2025-07-12 09:52:59,2025-12-29 18:47:27,2025-07-12 16:56:14,2025-12-27 09:47:27,+380912418968,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0003,DevOps,MGR0003,WON,Успешно реализовано,HOT,63,referral,referral,,nan,nan,/ua/devops,DESKTOP,prog.academy,referral,referral,45880.0,UAH,True,True,Janice Zhadan,Oksana B.,janice.zhadan7869@outlook.com
LEAD0048305,2025-07-12 10:16:32,2025-10-12 23:05:35,2025-08-12 01:05:35,,+380225539904,Ukraine,Lviv Oblast,Lviv,UA,CRS0008,IT Start (Free),MGR0003,LOST,Закрыто и не реализовано (перестал брать трубку),WARM,57,google,cpc,search_kursy_ua,ad_11,kw_24,/ua/start,MOBILE,google.com,google,www.google.com,0.0,UAH,True,True,Denis Nikonova,Oksana B.,denis.nikonova8326@yahoo.com
LEAD0048306,2025-07-12 10:56:35,2025-08-12 11:30:07,2025-07-12 17:30:07,,+380373015397,Ukraine,Odesa Oblast,Odessa,UA,CRS0003,DevOps,MGR0007,LOST,Закрыто и не реализовано (нет нужного курса),HOT,80,facebook,cpc,Search - Курс Java - Ukraine (NEW),ad_12,kw_25,/ua/devops,DESKTOP,facebook.com,meta,meta,52760.0,UAH,True,True,Maurycy Turczyk,Orest K.,maurycy.turczyk7037@gmail.com
LEAD0048307,2025-07-12 11:10:54,2025-09-12 02:27:15,2025-08-12 20:27:15,,+48045638392,Poland,Gdansk Region,Gdansk,UA,CRS0014,AI Automation Bundle,MGR0006,LOST,Закрыто и не реализовано (купил у конкурентов),COLD,17,instagram,cpc,pmax_python_ua,ad_13,kw_26,/ua/ai-automation,MOBILE,instagram.com,instagram,organic,21750.0,PLN,True,True,Arsenij Vorontsova,John Z.,arsenij.vorontsova8178@yahoo.com
LEAD0048308,2025-07-12 11:42:09,2025-10-12 06:26:15,2025-08-12 08:26:15,,+1231895393,United States,Chicago Region,Chicago,EN,CRS0004,Excel,MGR0006,LOST,Закрыто и не реализовано (не актуально),COLD,26,instagram,cpc,Search- Курс AI - UA,ad_14,kw_27,/ua/excel,DESKTOP,instagram.com,instagram,instagram,8730.0,USD,True,True,Grzegorz Vaschenko,John Z.,grzegorz.vaschenko3088@gmail.com
LEAD0048309,2025-07-12 12:17:44,2025-09-12 13:00:59,2025-08-12 12:00:59,,+49933592821,Germany,Munich Region,Munchen,EN,CRS0014,AI Automation Bundle,MGR0006,LOST,Закрыто и не реализовано (купил у конкурентов),COLD,27,facebook,cpc,ai-web-v2,ad_15,kw_28,/ua/ai-automation,MOBILE,facebook.com,meta,meta,21600.0,EUR,True,True,Mihajlo Mckinney,John Z.,mihajlo.mckinney4731@outlook.com
LEAD0048310,2025-07-12 12:19:54,2025-10-12 01:48:09,2025-07-12 21:48:09,,+49083120833,Germany,Munich Region,Munchen,EN,CRS0005,Front-End,MGR0007,IN PROGRESS,Получил материалы,COLD,19,instagram,cpc,Display - Ремаркетинг - Ukraine,ad_16,kw_29,/ua/frontend,MOBILE,instagram.com,instagram,instagram,26920.0,EUR,True,True,Radovan Skrobot,Orest K.,radovan.skrobot5269@gmail.com
LEAD0048311,2025-07-12 12:25:49,2025-07-12 12:25:49,,,+49121485898,Germany,Berlin Region,Berlin,DE,CRS0006,FullStack Java,MGR0006,LOST,Закрыто и не реализовано (перестал отвечать в чате),COLD,32,linkedin,social,Search - Курс Web Design - Ukraine NEW,ad_17,nan,/ua/fullstack,MOBILE,linkedin.com,linkedin,linkedin,39750.0,EUR,True,True,Eliza Mamchur,John Z.,eliza.mamchur8310@ukr.net
LEAD0048312,2025-07-12 12:46:42,2025-09-12 11:26:11,2025-08-12 10:26:11,,+44507166655,United Kingdom,London Region,London,EN,CRS0015,Data Analytics (Free Intro),MGR0006,LOST,Закрыто и не реализовано (нет нужного курса),WARM,76,google,cpc,Search - QA - EU,ad_18,kw_31,/ua/data-analytics,MOBILE,google.com,google,google,0.0,EUR,True,True,Tymon Bojdo,John Z.,tymon.bojdo7547@outlook.com
LEAD0048313,2025-07-12 13:01:14,2025-09-12 12:55:02,2025-07-12 15:55:02,,notset,Ukraine,Odesa Oblast,Odessa,RU,CRS0010,Python,MGR0006,LOST,Закрыто и не реализовано (перестал отвечать в чате),WARM,51,facebook,cpc,ai_auto_present,ad_1,kw_32,/ua/python,MOBILE,facebook.com,meta,meta,26950.0,UAH,True,True,Fedіr Delgado,John Z.,fedіr.delgado362@outlook.com
LEAD0048314,2025-07-12 13:44:12,2025-10-12 08:41:24,2025-07-12 14:41:24,,+48511583515,Poland,Krakow Region,Krakow,PL,CRS0014,AI Automation Bundle,MGR0006,LOST,Закрыто и не реализовано (передумал),COLD,53,facebook,cpc,pmax_ua,ad_2,kw_33,/ua/ai-automation,MOBILE,facebook.com,meta,meta,22110.0,PLN,True,True,Apollon Jaremkіv,John Z.,apollon.jaremkіv7907@gmail.com
LEAD0048315,2025-07-12 00:00:00,2025-12-26 04:29:57,2025-07-12 14:49:41,2025-12-25 16:29:57,+380676467122,Ukraine,Kyiv Oblast,,RU,CRS0008,IT Start Online - Free Course,MGR0004,WON,Успешно реализовано,HOT,73,facebook,cpc,Leads_DataAnalytics-Start_UA_May25,ad_3,kw_34,/ua/start,MOBILE,facebook.com,meta,meta,0.0,UAH,True,True,Al'Bert Dubina,Vasyl F.,al'bert.dubina3736@outlook.com
LEAD0048316,2025-07-12 13:57:24,2025-10-12 11:28:06,2025-07-12 18:28:06,,+7365368617,Kazakhstan,Almaty Region,Almaty,KK,CRS0006,FullStack Java,MGR0004,IN PROGRESS,"ЯЩ (я еще горячий, но уже остываю)",COLD,35,facebook,cpc,all_180124,ad_4,kw_35,/ua/fullstack,MOBILE,facebook.com,meta,perplexity,41020.0,USD,True,True,Homa Reese,Vasyl F.,homa.reese7456@outlook.com
LEAD0048317,2025-07-12 13:58:25,2025-10-12 00:29:43,2025-07-12 17:29:43,,+380478027767,Ukraine,Vinnytsia Oblast,Vinnytsia,RU,CRS0015,Data Analytics (Free Intro),MGR0003,LOST,Закрыто и не реализовано (перестал отвечать в чате),WARM,31,telegram,broadcast,Search- Курс AI - RU,ad_5,nan,/ua/data-analytics,MOBILE,t.me,telegram,telegram,0.0,UAH,True,True,Charles Sosa,Oksana B.,charles.sosa7913@icloud.com
LEAD0048318,2025-07-12 14:12:14,2025-07-12 22:27:33,2025-07-12 16:27:33,,+380202265017,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0008,IT Start (Free),MGR0007,IN PROGRESS,Записан на пробное занятие,WARM,50,telegram,broadcast,da_free_course_v1,ad_6,nan,/ua/start,DESKTOP,t.me,telegram,telegram,0.0,UAH,True,True,Varvara West,Orest K.,varvara.west8940@icloud.com
LEAD0048319,2025-07-12 15:24:50,2025-08-12 13:25:45,2025-07-12 17:25:45,,+380073391182,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0004,Excel,MGR0004,LOST,Закрыто и не реализовано (перестал отвечать в чате),COLD,40,direct,notset,,nan,nan,/ua/excel,DESKTOP,nan,direct,direct,8660.0,UAH,True,True,Filip Mironiuk,Vasyl F.,filip.mironiuk807@icloud.com
LEAD0048320,2025-07-12 15:45:24,2025-08-12 04:04:39,2025-08-12 01:04:39,,+380738590339,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0011,QA Automation,MGR0004,LOST,Закрыто и не реализовано (нет нужного курса),COLD,24,direct,notset,,nan,nan,/ua/qa,DESKTOP,nan,direct,direct,28270.0,UAH,True,True,Marta Schneider,Vasyl F.,marta.schneider6364@gmail.com
LEAD0048321,2025-07-12 16:29:27,2025-08-12 13:49:05,2025-07-12 16:49:05,,+44753063944,United Kingdom,Manchester Region,Manchester,EN,CRS0014,ai-automation-gift,MGR0004,LOST,Закрыто и не реализовано (наберет сам если решит),COLD,14,email,email,Search- Курс AI - EU,ad_9,nan,/ua/ai-automation,DESKTOP,nan,email,email,21170.0,EUR,True,True,Moisej Pritula,Vasyl F.,moisej.pritula9851@ukr.net
LEAD0048322,2025-12-07 00:00:00,2025-09-12 04:51:22,2025-07-12 18:51:22,,+380884676977,Ukraine,Lviv Oblast,Lviv,RU,CRS0005,Front-End,MGR0003,LOST,Закрыто и не реализовано (нет нужного курса),COLD,24,google,cpc,pmax_bezkoshtovnij_kurs_z_data_analitiki_ua,ad_10,kw_1,/ua/frontend,MOBILE,google.com,google,google,28220.0,UAH,True,True,Stefan Lobanova,Oksana B.,stefan.lobanova2329@ukr.net
LEAD0048323,2025-07-12 16:48:04,2025-10-12 22:01:17,2025-08-12 00:01:17,,+49058017922,Germany,Munich Region,Munchen,DE,CRS0008,IT Start (Free),MGR0003,IN PROGRESS,Получил материалы,COLD,69,organic,organic,,nan,nan,/ua/start,MOBILE,google.com,organic,Organic,0.0,EUR,True,True,Agnieszka Beljaeva,Oksana B.,agnieszka.beljaeva4205@gmail.com
LEAD0048324,2025-07-12 17:27:01,2025-08-12 12:27:01,,,+44384397868,United Kingdom,Manchester Region,Manchester,EN,CRS0017,QA Engineer,MGR0004,LOST,Закрыто и не реализовано (не актуально),COLD,15,facebook,cpc,da_free_course_v2,ad_12,kw_3,/ua/qa,MOBILE,facebook.com,meta,meta,27370.0,EUR,True,True,Nan,Vasyl F.,filaret.feliksiak2931@icloud.com
LEAD0048325,2025-07-12 18:58:27,2025-09-12 19:24:11,2025-08-12 00:24:11,,notset,Poland,Warsaw Region,Warsawa,PL,CRS0014,AI Automation Bundle,MGR0006,LOST,Закрыто и не реализовано (неправильный номер),WARM,28,chatgpt.com,referral,pmax_ua,ad_13,nan,/ua/ai-automation,MOBILE,chatgpt.com,chatgpt.com,chatgpt.com,25690.0,PLN,True,True,Oskar Onufrієnko,John Z.,oskar.onufrієnko9116@gmail.com
LEAD0048326,2025-07-12 19:11:38,2025-08-12 13:45:36,2025-07-12 21:45:36,,+380364293275,Ukraine,Vinnytsia Oblast,Vinnytsia,UA,CRS0008,IT Start (Free),MGR0003,LOST,Закрыто и не реализовано (перестал брать трубку),HOT,46,direct,notset,,nan,nan,/ua/start,DESKTOP,nan,direct,direct,0.0,UAH,True,True,James Stanton,Oksana B.,james.stanton7925@icloud.com
LEAD0048327,2025-07-12 19:21:57,2025-10-12 08:13:48,2025-08-12 02:13:48,,+1621010905,United States,Austin Region,Austin,EN,CRS0008,IT Start (Free),MGR0007,LOST,Закрыто и не реализовано (перестал брать трубку),COLD,12,referral,referral,,nan,nan,/ua/start,DESKTOP,prog.academy,referral,referral,0.0,USD,True,True,Joseph Evseev,Orest K.,joseph.evseev6529@gmail.com
LEAD0048328,2025-07-12 20:39:16,2025-10-12 11:39:16,,,+380687778329,Ukraine,Odesa Oblast,Odessa,RU,CRS0008,IT Start (Free),MGR0006,LOST,Закрыто и не реализовано (перестал брать трубку),WARM,57,organic,organic,,nan,nan,/ua/start,TABLET,google.com,organic,ORGANIC,0.0,UAH,True,True,Bogdan Isaev,Joh Z.,bogdan.isaev6390@gmail.com
LEAD0048329,2025-07-12 20:41:52,2025-09-12 02:07:39,2025-07-12 23:07:39,,+380106010827,Ukraine,Kharkiv Oblast,Kharkiv,RU,CRS0014,AI Automation Bundle,MGR0004,LOST,Закрыто и не реализовано (неправильный номер),WARM,41,google,cpc,pmax_eu,ad_17,kw_8,/ua/ai-automation,MOBILE,google.com,google,perplexity,21110.0,UAH,True,True,Aggej Dorofeeva,Vasyl F.,aggej.dorofeeva2024@ukr.net
LEAD0048330,2025-07-12 20:45:42,2025-12-09 00:00:00,2025-08-12 03:07:25,,+380158469389,Ukraine,Dnipro Oblast,Dnipro,RU,CRS0005,Front-End,MGR0003,LOST,Закрыто и не реализовано (неправильный номер),WARM,12,perplexity,referral,pmax_python_eu,ad_18,nan,/ua/frontend,DESKTOP,perplexity.ai,perplexity,perplexity,27610.0,UAH,True,True,Filimon Tereschuk,Oksana B.,filimon.tereschuk76@icloud.com
LEAD0048331,2025-07-12 21:14:40,2025-10-12 09:37:24,2025-07-12 22:37:24,,+380273078933,Ukraine,Odesa Oblast,Odessa,UA,CRS0016,Python Developer,MGR0004,LOST,Закрыто и не реализовано (спам),WARM,15,google,cpc,SEARCH_KURSС_DATA_ANALYTICS_UKRAINE,ad_1,kw_10,/ua/python,DESKTOP,google.com,google,google,30480.0,UAH,True,True,Natalіja Mzyk,Vasyl F.,natalіja.mzyk3650@icloud.com
LEAD0048332,2025-07-12 21:36:28,2025-09-12 06:22:25,2025-08-12 01:22:25,,+380728140194,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0017,QA Engineer,MGR0003,LOST,Закрыто и не реализовано (спам),HOT,56,facebook,cpc,Display - Ремаркетинг - Ukraine,ad_2,kw_11,/ua/qa,MOBILE,facebook.com,meta,meta,26780.0,UAH,True,True,Adrian Komarova,Oksana B.,adrian.komarova2868@outlook.com
LEAD0048333,2025-07-12 21:38:06,2025-10-12 05:40:26,2025-08-12 03:40:26,,+380530759662,Ukraine,Lviv Oblast,Lviv,RU,CRS0002,Data Analytics,MGR0003,LOST,Закрыто и не реализовано (дорого),COLD,26,email,email,Search - Курс Web Design - Ukraine,ad_3,nan,/ua/data-analytics,MOBILE,nan,email,email,36860.0,UAH,True,True,Vitalij Drozdowicz,Oksana B.,vitalij.drozdowicz6019@icloud.com
LEAD0048334,2025-07-12 00:00:00,2025-08-12 14:50:18,2025-08-12 01:50:18,,+1906966887,United States,Chicago Region,Chicago,UNKNOWN,CRS0010,Python,MGR0007,LOST,Закрыто и не реализовано (наберет сам если решит),HOT,65,facebook,cpc,fullstack,ad_4,kw_13,/ua/python,MOBILE,facebook.com,meta,meta,26170.0,USD,True,True,Aaron Pavlov,Orest K.,aaron.pavlov7437@gmail.com
LEAD0048335,2025-07-12 22:40:39,2025-08-12 17:54:37,2025-08-12 01:54:37,,+380126858464,Ukraine,Odesa Oblast,Odessa,RU,CRS0012,QA-тестирование - online,MGR0003,LOST,Закрыто и не реализовано,HOT,75,organic,organic,,nan,nan,/ua/qa,DESKTOP,google.com,organic,organic,30900.0,UAH,True,True,Craig Tyler,Oksana B.,craig.tyler1016@outlook.com
LEAD0048336,2025-07-12 22:51:23,2025-09-12 19:56:28,2025-08-12 05:56:28,,+49845600098,Germany,Hamburg Region,Hamburg,EN,CRS0014,AI Automation Bundle,MGR0006,LOST,Закрыто и не реализовано (передумал),WARM,40,facebook,cpc,Search - Курс Java - Ukraine (NEW),ad_6,kw_15,/ua/ai-automation,TABLET,facebook.com,meta,meta,22080.0,EUR,True,True,Іrina Mućko,John Z.,іrina.mućko9869@yahoo.com
LEAD0048337,2025-07-12 23:11:47,2025-08-12 10:16:23,2025-08-12 00:16:23,,+380603497538,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0013,Web Design,MGR0007,LOST,Закрыто и не реализовано (не актуально),HOT,59,google,cpc,Search - Курс Data Analytics - Ukraine,ad_7,kw_16,/ua/frontend,DESKTOP,google.com,google,chatgpt.com,28220.0,UAH,True,True,Jessica Stochaj,Orest K.,jessica.stochaj9675@ukr.net
LEAD0048338,2025-07-12 23:25:59,2025-10-12 13:54:27,2025-08-12 01:54:27,,+48214791077,Poland,Warsaw Region,Warsawa,UA,CRS0008,IT Start Online - Free Course,MGR0006,LOST,Закрыто и не реализовано (не актуально),COLD,12,perplexity,referral,da_free_course_v2,ad_8,nan,/ua/start,DESKTOP,perplexity.ai,perplexity,linkedin,0.0,PLN,True,True,Isidor Sypień,John Z.,isidor.sypień5928@ukr.net
LEAD0048339,2025-07-12 23:31:20,2025-10-12 20:00:15,,,+380229793765,Ukraine,Odesa Oblast,Odessa,UA,CRS0010,Python,MGR0007,LOST,Закрыто и не реализовано (дорого),COLD,36,dou,referral,Display - Ремаркетинг - Ukraine,ad_9,nan,/ua/python,MOBILE,dou.ua,dou,dou,27820.0,UAH,True,True,Donald Maslova,Orestk .,donald.maslova2209@yahoo.com
LEAD0048340,2025-08-12 00:34:50,2025-09-12 08:34:50,,,+380655592821,Ukraine,Kharkiv Oblast,Kharkiv,UA,CRS0008,IT Start (Free),MGR0007,LOST,Закрыто и не реализовано (нет нужного курса),COLD,30,email,email,search - Курс data analytics - ukraine,ad_10,nan,/ua/start,DESKTOP,nan,email,email,0.0,UAH,True,True,David Simonov,Orest K.,david.simonov8180@icloud.com
LEAD0048341,2025-08-12 01:26:14,2025-08-12 18:06:53,2025-08-12 13:06:53,,+380268540357,Ukraine,Lviv Oblast,Lviv,RU,CRS0012,QA,MGR0003,LOST,Закрыто и не реализовано (дорого),WARM,30,facebook,cpc,fullstack,ad_11,kw_20,/ua/qa,MOBILE,facebook.com,meta,meta,31240.0,UAH,True,True,Mariah Roberts,Oksana B.,mariah.roberts5219@yahoo.com
LEAD0048342,2025-08-12 01:36:08,2025-09-12 14:36:08,,,+380813053306,Ukraine,Odesa Oblast,Odessa,UA,CRS0005,Front-End,MGR0004,IN PROGRESS,Заявка,COLD,24,facebook,cpc,search - qa - eu,ad_12,kw_21,/ua/frontend,DESKTOP,facebook.com,meta,facebook_ads,30620.0,UAH,True,True,Kathryn Ward,Vasyl F.,kathryn.ward5560@yahoo.com
LEAD0048343,2025-08-12 01:59:46,2025-09-12 12:18:24,2025-08-12 09:18:24,,+48009505752,Poland,Krakow Region,Krakow,PL,CRS0015,Data Analytics (Free Intro),MGR0003,LOST,Закрыто и не реализовано (перестал брать трубку),WARM,35,email,email,Search - Курс Data Analytics - Eu,ad_13,nan,/ua/data-analytics,DESKTOP,nan,email,email,0.0,PLN,True,True,Valer'Jan Trofimov,Oksana B.,valer'jan.trofimov769@gmail.com
LEAD0048344,2025-08-12 03:57:23,2025-09-12 21:14:54,2025-12-09 00:00:00,,+7728510149,Kazakhstan,Almaty Region,Almaty,RU,CRS0012,QA-тестирование - online,MGR0006,LOST,Закрыто и не реализовано (спам),HOT,69,instagram,cpc,pmax_bezkoshtovnij_kurs_z_data_analitiki_ua,ad_14,kw_23,/ua/qa,MOBILE,instagram.com,instagram,instagram,31510.0,USD,True,True,Mariusz Nguyen,John Z.,mariusz.nguyen5708@icloud.com
LEAD0048345,2025-08-12 05:00:16,2025-10-12 23:15:10,2025-08-12 08:15:10,,+380930397274,Ukraine,Kyiv Oblast,Kyiv,RU,CRS0005,Front-End,MGR0004,IN PROGRESS,Принимает решение,COLD,5,google,cpc,ai_auto_present,ad_15,kw_24,/ua/frontend,MOBILE,google.com,google,google,27640.0,UAH,True,True,Anthony Tylec,Vasyl F.,anthony.tylec7449@gmail.com
LEAD0048346,2025-08-12 05:04:45,2025-10-12 03:25:50,2025-08-12 10:25:50,,+380432127217,Ukraine,Vinnytsia Oblast,,RU,CRS0012,	QA ,MGR0003,LOST,Закрыто и не реализовано (перестал отвечать в чате),WARM,45,google,cpc,Search- Курс AI - UA,ad_16,kw_25,/ua/qa,DESKTOP,google.com,google,google,33920.0,UAH,True,True,Monica Zimmerman,Oksana B.,monica.zimmerman9148@ukr.net
LEAD0048347,2025-08-12 05:14:23,2025-09-12 01:54:10,2025-08-12 17:54:10,,+380472330735,Ukraine,Lviv Oblast,Lviv,UA,CRS0001,AI Automation,MGR0006,LOST,Закрыто и не реализовано (недозвон),HOT,95,google,cpc,52635795949090,ad_17,kw_26,/ua/ai-automation,MOBILE,google.com,google,google,37710.0,UAH,True,True,Piotr Gul,John Z.,piotr.gul4989@icloud.com
LEAD0048348,2025-08-12 05:37:17,2025-10-12 08:15:15,2025-09-12 00:15:15,,+380601474856,Ukraine,Lviv Oblast,Lviv,RU,CRS0014,AI Automation Bundle,MGR0006,LOST,Закрыто и не реализовано (перестал отвечать в чате),WARM,60,facebook,cpc,Search- Курс AI - RU,ad_18,kw_27,/ua/ai-automation,DESKTOP,facebook.com,meta,meta,21380.0,UAH,True,True,Nestor Sokolova,John Z.,nestor.sokolova9569@yahoo.com
LEAD0048349,2025-08-12 05:46:50,2025-10-12 03:50:38,2025-08-12 17:50:38,,+1252510401,United States,New York Region,New York,EN,CRS0010,Python,MGR0003,LOST,Закрыто и не реализовано (спам),WARM,59,facebook,cpc,Search - Курс Data Analytics - Ukraine,ad_1,kw_28,/ua/python,MOBILE,facebook.com,meta,meta,27820.0,USD,True,True,Marta Leszcz,Oksana B.,marta.leszcz9447@gmail.com
LEAD0048350,2025-08-12 06:10:06,2025-11-12 03:33:34,2025-08-12 08:33:34,,+380264748296,Ukraine,Vinnytsia Oblast,,UA,CRS0010,Python,MGR0004,LOST,Закрыто и не реализовано (спам),HOT,78,referral,referral,,nan,nan,/ua/python,DESKTOP,prog.academy,referral,referral,28790.0,UAH,True,True,Edita Davis,Vasyl F.,edita.davis3869@outlook.com
LEAD0048351,2025-08-12 06:43:38,2025-12-10 00:00:00,2025-08-12 12:08:08,,+380004298757,Ukraine,Kyiv Oblast,Kyiv,UA,CRS0014,AI Automation Bundle,MGR0003,LOST,Закрыто и не реализовано (перестал брать трубку),COLD,28,instagram,cpc,pmax_ua,ad_3,kw_30,/ua/ai-automation,MOBILE,instagram.com,instagram,instagram,19880.0,UAH,True,True,Timofej Barannik,Oksana B.,timofej.barannik4363@ukr.net
LEAD0048352,2025-08-12 06:56:45,2025-09-12 13:57:25,2025-08-12 19:57:25,,+380709843597,Ukraine,Kharkiv Oblast,Kharkiv,UA,CRS0005,Front-End,MGR0006,LOST,Закрыто и не реализовано (не актуально),COLD,20,google,cpc,ai-web-v2,ad_4,kw_31,/ua/frontend,DESKTOP,google.com,google,google,28700.0,UAH,True,True,Norbert Bevz,John Zz.,norbert.bevz5223@yahoo.com
